ENTIDAD,AÑO,ENERO,FEBRERO,MARZO,ABRIL,MAYO,JUNIO,JULIO,AGOSTO,SEPTIEMBRE,OCTUBRE,NOVIEMBRE,DICIEMBRE,UNIDAD DE MEDICION
JALISCO,1999,5.25728709,8.497201983,9.058652059,11.64612934,13.2446443,16.47510844,15.77684193,15.79780788,15.07126021,12.36211554,7.914102464,5.49714453,°C
MÉXICO,1999,1.517667882,3.313141076,5.110472751,6.981384976,7.755923349,9.315961892,8.719528386,9.347249152,8.405326034,6.460966096,3.089665038,1.54155741,°C
MICHOACÁN DE OCAMPO,1999,5.63590339,8.056721047,9.67426822,11.83152098,13.70145929,14.79759625,13.81946869,13.68441267,13.43042326,11.02398874,7.621977961,5.368173213,°C
MORELOS,1999,9.322715054,10.97425595,12.88239247,14.48854167,15.60887097,16.74590278,15.29711736,15.79203843,15.55780142,13.30672615,10.75858156,8.482258064,°C
NAYARIT,1999,10.44276795,11.60830185,11.89271592,14.37388889,16.91612903,21.21555556,21.3971079,21.60714286,21.50574713,19.61637717,15.06948677,11.33773637,°C
NUEVO LEÓN,1999,5.055852872,8.641500475,11.29975484,14.95337392,16.87195122,17.93021791,17.25482875,17.48566308,16.10717815,11.68844541,7.658556704,4.63968587,°C
OAXACA,1999,11.54868306,12.35396825,14.20760369,16.16600668,16.71191245,16.98082051,16.40587963,16.70581703,16.63476454,15.63384363,13.41831044,12.23087716,°C
PUEBLA,1999,5.075599078,6.293802571,8.605798172,10.74368503,11.47398104,12.26336306,11.51944784,12.16310559,11.40113789,9.303409985,6.248976671,5.569252674,°C
QUERÉTARO,1999,4.525823949,5.869687831,9.744791934,11.93883065,13.0333184,13.91445804,12.77379496,13.10625805,11.42456005,8.976301641,6.112992313,4.908638541,°C
QUINTANA ROO,1999,16.75092864,16.26375261,16.99864123,19.29847619,20.74695341,20.75352381,20.88723417,20.94926686,21.25,20.10259857,17.31425926,16.60394785,°C
SAN LUIS POTOSÍ,1999,7.373108577,9.646716118,12.52082069,14.8845058,16.7461913,18.16897761,16.65969621,16.57162396,16.02833208,12.60787542,9.215878154,7.446141516,°C
SINALOA,1999,7.978934506,9.926079734,10.3780978,12.62465629,15.88180621,21.61815841,23.15576928,23.18882769,23.46264368,20.28010753,14.52692308,8.920752688,°C
SONORA,1999,4.024389973,5.656309752,7.169124694,9.530393028,13.00847639,18.68635788,22.13783834,22.06704787,21.15128293,15.40356362,9.333728822,3.856036089,°C
TABASCO,1999,19.25005933,19.99719388,20.4438086,21.99187843,22.95588831,22.23691358,21.72461402,22.01463429,21.98679487,21.0377703,18.99924138,18.20191678,°C
TAMAULIPAS,1999,10.22538837,12.93305688,16.00989408,18.91304855,20.81458417,21.80082497,20.79859395,21.09621457,19.77597241,15.61716736,12.55467769,9.863338335,°C
TLAXCALA,1999,0.753551645,2.277597403,4.070250054,5.916041667,6.454637097,8.105686274,7.556356736,8.01288917,7.41959596,5.518232132,2.5230595,0.857874763,°C
VERACRUZ DE IGNACIO DE LA LLAVE,1999,13.31792115,14.61425466,16.43644595,18.62348083,20.08895013,20.1429945,19.30830778,19.5858345,19.14859628,16.94844285,14.66216216,13.43533856,°C
YUCATÁN,1999,16.35297521,16.22358499,17.43471719,20.14952958,21.75183008,21.12639553,20.93380758,21.13409068,21.31248536,20.27947425,17.11321201,16.23033567,°C
ZACATECAS,1999,0.216972797,4.212418086,5.166222748,8.859616858,9.884833908,13.90969758,12.49280657,12.62582322,11.49169215,7.895866179,3.000485598,0.732684665,°C
AGUASCALIENTES,2000,1.979550691,3.952351097,6.52111437,9.418787879,11.89061584,13.0369697,11.97637097,11.94700461,11.69672619,9.587845622,6.407575758,3.540872434,°C
BAJA CALIFORNIA,2000,5.461361208,6.472075612,6.793143779,9.653724335,11.98917023,14.89770478,16.12797852,17.93832605,15.71016913,11.43970616,5.823506289,5.937425105,°C
BAJA CALIFORNIA SUR,2000,7.836801232,8.969712866,9.406262449,11.30245123,13.0248203,17.49638157,19.76474845,20.78096001,20.00930675,16.44918341,10.50352292,8.806674102,°C
CAMPECHE,2000,15.41356155,16.17283603,18.47795699,19.68455782,21.54670699,21.12163121,20.60772849,20.68078243,21.10499761,19.74424965,18.71595745,15.84368184,°C
COAHUILA  DE ZARAGOZA,2000,4.053830645,6.833213769,10.403125,12.8802765,17.0377621,18.15761513,18.88626354,17.9438009,15.70787582,12.35227643,7.824792258,3.727741365,°C
COLIMA,2000,14.27365591,14.93746082,14.41920821,15.15594203,17.94489247,21.26878621,21.20409429,21.041067,20.63132479,20.89540943,18.20615385,16.36431701,°C
CHIAPAS,2000,14.43366545,15.06415711,16.40949433,17.06664104,18.39757591,18.518914,18.14569819,18.26381706,18.39051941,17.79458216,17.2387494,14.76342044,°C
CHIHUAHUA,2000,0.174397334,2.486446341,4.74538366,8.488626446,13.31116907,15.94592955,16.23148067,14.94264624,13.34804407,8.743563129,2.847259676,-0.706213715,°C
DISTRITO FEDERAL,2000,5.020492442,6.158237548,8.184784282,9.707613169,10.48028674,10.77592593,10.26244524,11.44982079,10.58764881,9.521505376,8.597584541,4.506556802,°C
DURANGO,2000,0.676840237,2.75508761,6.057812771,8.713584305,12.5573731,13.98347911,13.30971676,12.75281122,12.15960366,8.338444406,4.87735348,1.09928928,°C
GUANAJUATO,2000,4.380301609,6.033462024,8.473615872,10.72282748,12.62903424,13.29550364,11.91428731,11.78348377,11.50161624,9.765775264,8.366185147,5.03817924,°C
GUERRERO,2000,14.46777099,15.28541415,16.51069408,17.80006625,19.01406768,18.98877014,18.71374861,18.7827811,19.09302743,18.72703656,17.73425803,15.76933156,°C
HIDALGO,2000,3.629120981,5.051829013,7.430457516,8.698580044,10.50107527,11.30307902,10.31346711,10.12128354,10.13782328,8.196259322,7.638888889,4.338107082,°C
JALISCO,2000,5.873690384,7.488559096,8.625702872,10.95777545,13.97998142,16.22726028,14.92806152,14.48907747,14.59820145,13.42394086,9.954597101,8.06343033,°C
MÉXICO,2000,1.51567433,2.69244256,5.017488975,6.50792704,8.242173746,9.518992306,8.320172147,8.410366764,8.407781117,6.688124752,5.497313819,1.837850424,°C
MICHOACÁN DE OCAMPO,2000,5.838162303,7.362521698,8.920240354,10.91090219,12.92650285,14.06368538,13.01618376,12.88208192,12.93831261,11.72501537,9.437573774,6.486694175,°C
MORELOS,2000,8.544543583,10.2219369,12.60235215,14.61194444,15.68624095,16.06578231,15.01370968,15.14966398,15.50607998,14.09005376,13.08761905,9.550881595,°C
NAYARIT,2000,11.38951428,12.43816885,12.82614695,14.22277778,17.64569892,21.00469697,20.32891705,20.28172175,20.79336735,19.68458781,15.95073892,13.12881476,°C
NUEVO LEÓN,2000,6.803648331,9.331261333,12.57579363,13.85983333,16.75062412,17.84684178,17.82363873,17.31772013,16.04507907,13.33901944,9.870513722,4.812698073,°C
OAXACA,2000,10.70461507,11.83983116,14.02039526,14.89519174,16.36621228,16.5798462,16.25654423,16.1487237,16.25503632,15.19993444,14.5972301,12.35318057,°C
PUEBLA,2000,5.257068115,6.469343185,9.238600503,10.04472906,11.73622704,11.95563823,10.89619678,11.23272212,11.67735511,9.919529825,9.511206139,6.23694543,°C
QUERÉTARO,2000,5.476292057,6.582452862,9.022510519,10.65138941,12.73311954,13.32030651,12.06839655,11.68298771,11.94731691,10.3382134,9.545668804,6.128715906,°C
QUINTANA ROO,2000,15.67824531,15.92766095,17.40769231,18.63794872,20.75806452,21.22639673,20.93919355,21.10862903,21.43246914,19.63841064,18.46205952,16.22231025,°C
SAN LUIS POTOSÍ,2000,7.803676336,9.378087079,12.72781358,13.84467033,16.33174473,17.10520953,16.41388615,16.31574766,15.59813273,14.08100751,12.76629611,8.477601985,°C
SINALOA,2000,9.031903226,10.52607233,11.87608183,13.45121951,17.46106582,22.76707317,22.75963808,22.1882245,22.6575,20.58105873,14.02208333,11.13467742,°C
SONORA,2000,4.477462596,6.019095914,7.497631838,10.99293156,15.15018597,21.44508364,22.24239365,21.56012762,20.24252016,15.76184989,6.684689401,5.546195798,°C
TABASCO,2000,18.22211982,18.94113301,20.46700132,21.39238095,22.88083717,22.64659593,22.20888441,21.47849463,21.8,20.69677419,20.78611111,18.90322581,°C
TAMAULIPAS,2000,11.76626137,13.60046654,16.87183209,17.5013462,20.56385971,20.88104528,21.03683821,20.5570601,19.52621135,16.7270036,14.96473377,9.392816955,°C
TLAXCALA,2000,0.999784946,2.202447163,4.72538675,5.780777778,7.759576613,8.864408602,6.458494624,7.152688172,7.88691358,5.726843318,5.200238095,1.538598443,°C
VERACRUZ DE IGNACIO DE LA LLAVE,2000,13.31262952,14.28595837,17.3526954,17.63366366,19.82385934,19.52154762,18.99299177,18.89562212,19.05249473,17.35339198,16.76317974,13.36764357,°C
YUCATÁN,2000,15.52388229,15.83750524,18.27313714,19.20333333,21.06621397,21.00116152,20.79757593,20.86386196,21.25882753,19.19864177,18.25859132,15.84522049,°C
ZACATECAS,2000,1.501351866,3.306686166,5.277980622,8.278164683,11.73499137,13.38638511,11.96841818,11.73548764,11.1410867,9.151066934,5.886601301,2.765588364,°C
AGUASCALIENTES,2001,3.626579891,5.506265664,6.102539888,10.69632768,12.07007786,13.2299435,12.9897485,12.86659377,11.95734463,8.560622914,4.892105263,4.041860118,°C
BAJA CALIFORNIA,2001,4.673674212,5.373259463,8.057445198,8.44631798,12.49799344,15.28570547,16.75789325,17.51031138,15.56702406,12.13605736,9.299622263,4.66464299,°C
BAJA CALIFORNIA SUR,2001,8.134587305,8.633213985,9.543374576,11.01613992,13.89366957,17.58112625,20.69199503,21.02380787,20.0599694,16.355971,13.49504222,8.612778422,°C
CAMPECHE,2001,14.9143695,18.33113354,17.52726741,19.87185185,20.74451613,21.13125,20.98555718,21.22900585,20.79580332,20.5173913,17.96210145,17.47732659,°C
COAHUILA  DE ZARAGOZA,2001,4.460973913,7.410185185,8.392063907,14.13344497,16.26697663,18.48962585,18.82690291,18.56837227,16.84798942,12.71258463,9.194487179,4.789643497,°C
COLIMA,2001,16.15344719,15.62168367,14.68900154,16.16520833,19.47327189,21.1647619,21.32765937,21.00405146,20.77907937,20.40500408,17.16006568,16.50483871,°C
CHIAPAS,2001,14.43486656,15.92008034,15.98351203,18.10173687,18.80122775,18.36172717,18.3625143,18.49059566,18.35349478,18.17824024,16.16504104,16.15195316,°C
CHIHUAHUA,2001,0.279015657,2.351636905,3.964516129,9.802302166,11.99280914,15.84141561,16.43372696,16.01923357,13.57365079,8.726415771,4.133101449,-1.112406948,°C
DISTRITO FEDERAL,2001,4.848055591,6.623075998,7.352956989,9.707685185,10.01303763,10.57777778,10.31579912,10.35286243,10.23333333,8.771707255,6.162373737,5.583406647,°C
DURANGO,2001,1.962181072,3.869073455,4.317789055,9.968823529,11.50834915,14.05087535,14.41993529,14.2495894,12.64190009,8.124109632,4.812650602,1.933604521,°C
GUANAJUATO,2001,5.717982782,6.948910393,7.872795887,11.21197854,12.11962497,12.89781044,12.54554756,12.65701323,11.83528263,9.156252286,6.50997691,5.954379827,°C
GUERRERO,2001,16.2828579,17.01169972,16.90960977,18.78190635,19.86203336,19.52568841,19.31757487,19.37275437,19.30618249,18.70719575,17.08806306,16.15006547,°C
HIDALGO,2001,5.121237138,6.704530423,7.942568672,10.21581229,10.43720609,11.88687597,11.72336266,11.52502444,11.66398332,9.032258065,7.248737374,6.454133065,°C
JALISCO,2001,7.179819506,8.507702914,8.010367959,11.5328794,14.32971856,15.77593377,15.43285473,15.61762281,15.37793068,12.50577055,8.336458225,7.397392701,°C
MÉXICO,2001,2.232228343,3.496069482,4.030410137,6.617576431,7.190037,8.628358087,8.142031148,8.258814,8.142130092,5.815286874,3.252767408,2.450009866,°C
MICHOACÁN DE OCAMPO,2001,6.771829593,8.15612905,8.003792139,10.93004566,12.3062492,13.3531723,12.74985599,12.85018107,12.51185824,10.25935153,7.03214577,6.719857787,°C
MORELOS,2001,10.04261065,11.52552265,11.97852085,14.4552381,15.80399386,15.8034127,15.26947286,15.43532651,15.3802439,13.70236035,11.13821138,10.49685484,°C
NAYARIT,2001,12.38515283,12.59559634,11.12857623,14.26457076,18.05025637,20.71376916,20.39527817,20.38439562,20.79861111,18.54726703,15.28472222,12.60557734,°C
NUEVO LEÓN,2001,6.445182859,8.745786309,9.250120986,14.05143023,15.16408824,16.94349345,17.49688011,17.60482042,15.87678636,12.52132581,10.16391723,6.86440464,°C
OAXACA,2001,11.25213167,12.63621997,13.428723,15.31806092,16.27215374,16.35372024,16.04252545,16.23695015,16.08149847,15.39116203,13.52603067,12.75512768,°C
PUEBLA,2001,5.879850915,7.411605203,8.340626916,10.61577943,11.47714127,12.09056828,11.42502713,11.67234063,11.75439123,9.791332309,7.898005815,6.641512191,°C
QUERÉTARO,2001,6.284538311,7.785143288,8.832653357,11.12040505,11.08719864,11.85379699,11.46513217,11.52542243,11.54722861,8.689726213,7.181904762,6.702620968,°C
QUINTANA ROO,2001,14.97637097,17.66157662,17.12306452,18.79415856,19.65268817,21.01606838,20.83176179,21.31011856,21.20269926,20.7569945,18.25062875,17.79870126,°C
SAN LUIS POTOSÍ,2001,8.429659549,10.54678238,11.63513576,15.51915136,16.22777681,17.61465632,17.23787076,17.28205699,16.83259559,13.58764232,11.10008189,9.706607803,°C
SINALOA,2001,10.4566129,11.00892857,10.98180314,13.07619048,17.73620072,22.83657407,23.12249346,22.9914611,23.1220202,18.87102375,15.46818182,10.13294233,°C
SONORA,2001,4.536502686,5.516915548,7.60920585,10.3200804,15.34008316,19.97397378,22.4258636,21.93091319,20.84955611,14.78056121,10.18671422,3.404965873,°C
TABASCO,2001,17.4,19.3,19.5,21.3,22.3,22.5,22.1,22.4,22,21.6,19.8,19.5,°C
TAMAULIPAS,2001,10.21949392,13.78863717,14.16525078,18.61483032,19.44303981,21.06785242,21.26953405,21.18277793,20.00631841,17.01158358,14.34951654,11.83846261,°C
TLAXCALA,2001,2.072150538,3.17062212,4.014151925,6.344301075,7.352688172,8.847356322,7.98483871,7.895661846,8.157931034,6.421245829,3.340357143,3.279608295,°C
VERACRUZ DE IGNACIO DE LA LLAVE,2001,13.33669355,15.39992822,16.39667259,19.03994709,19.3827957,20.22242894,19.88961204,20.06744375,20.12491932,18.22496616,16.09942149,14.78609522,°C
YUCATÁN,2001,15.25403226,19.46428571,18.9139785,21.11666667,21.48924731,23.03333333,22.5,22.88709677,21.66666667,21.27956989,17.23333333,17.15053764,°C
ZACATECAS,2001,3.543103154,5.083134921,4.430632853,9.734666709,11.11977874,12.65475177,12.83843392,12.66336968,12.10411913,7.919732395,4.345223368,3.369249441,°C
AGUASCALIENTES,2002,2.633132859,4.846912833,7.447849462,10.72028736,12.82718894,13.51257862,12.93476703,12.56608969,12.896875,12.9,10.5,4.2,°C
BAJA CALIFORNIA,2002,4.655567098,5.233508738,6.679297024,9.707389032,11.1760157,14.45492787,16.8781287,16.49879886,16.72148857,11.27314278,9.251018904,5.695343915,°C
BAJA CALIFORNIA SUR,2002,8.034247506,9.040571444,9.61454457,12.60849583,14.10895634,16.57966166,19.49493,20.17491296,20.84211232,15.44969713,11.9986339,9.337296337,°C
CAMPECHE,2002,16.58397392,17.33575838,18.74800627,20.48268439,21.6561828,21.81265306,21.14739961,21.02442396,21.36020408,20.52574062,18.11840278,16.74107984,°C
COAHUILA  DE ZARAGOZA,2002,3.807450077,4.597346939,8.327365591,15.22689342,18.2115553,19.54052632,19.3991511,19.09169355,17.0857089,15.01792115,8.703333333,5.056630824,°C
COLIMA,2002,13.68519924,14.85548553,15.3426945,16.839375,18.68427419,19.93520833,19.98971774,19.78951613,20.61229167,19.60666667,17.46229167,15.14285714,°C
CHIAPAS,2002,15.06735571,15.46448396,16.51106395,17.93161864,18.91867916,18.76196902,18.66954379,18.47816526,18.68452386,18.4319696,16.54124987,15.4614839,°C
CHIHUAHUA,2002,2.477808676,4.839285714,6.848387097,12.40222222,16.42795699,19.46630824,18.39032258,18.16989247,17.00666667,12.66129032,5.912222222,2.635376344,°C
DISTRITO FEDERAL,2002,4.853336816,6.03956044,7.941948544,9.460968661,10.66770058,10.31487179,10.23071606,10.21598724,10.39871795,9.389578164,6.935897436,6.400558313,°C
DURANGO,2002,1.78469999,2.559311758,5.990143281,10.46529388,12.75403728,14.15369513,13.96727555,13.61620771,12.10371079,10.00876856,4.809073003,1.477121271,°C
GUANAJUATO,2002,4.904916541,6.582722836,8.605726838,11.15499254,13.0473693,13.04299258,12.74202598,12.41199204,12.3901717,11.180375,7.140477252,5.47364189,°C
GUERRERO,2002,15.5958476,16.54059962,17.58575669,19.6875852,20.64784755,20.07858088,19.58362898,19.46252682,19.32342695,19.01813952,16.73928078,15.74516165,°C
HIDALGO,2002,4.330993042,5.303571429,7.310846474,9.107189542,10.43833017,10.86533333,11.46527514,10.65306768,11.47156863,10.27039848,5.797287968,5.528387097,°C
JALISCO,2002,5.362214916,8.1360924,9.404994885,12.73414942,15.13822057,16.25444574,16.03782777,15.34882207,16.05268231,14.17849102,10.06041985,6.5370826,°C
MÉXICO,2002,1.463338759,3.350725439,5.24506117,6.636239026,7.542453345,8.320938919,8.548821663,8.054043537,8.883053134,7.438145409,3.952063065,2.402484376,°C
MICHOACÁN DE OCAMPO,2002,5.291124897,7.533003663,9.23872036,11.75985026,13.72331772,13.89174231,13.59420427,12.80097856,12.97951194,11.93927315,8.45911248,6.524655154,°C
MORELOS,2002,9.745821114,11.62001661,13.05245776,15.43609756,16.40708104,15.71958333,15.18387097,14.92620968,15.04708333,14.25413061,11.10203252,9.383467741,°C
NAYARIT,2002,10.03767742,11.975,12.75341191,15.84916667,19.12580645,21.08,20.87903226,20.44032258,20.73333333,19.25806452,14.86925287,11.17255132,°C
NUEVO LEÓN,2002,4.336630824,5.128571429,7.573530466,10.23,11.02467742,11.6361544,11.76224612,11.26821983,10.39860427,10.06105991,6.305357143,4.524492234,°C
OAXACA,2002,11.71404702,12.25858586,13.79645161,15.70834984,16.65305121,16.75034722,16.33802334,16.07732686,16.95966667,16.41663646,13.32985019,13.76002464,°C
PUEBLA,2002,6.371089173,7.250696185,9.182569327,10.77434535,11.84162988,12.53800287,12.20147142,11.89488125,12.88517296,11.65183928,8.017279693,6.872849463,°C
QUERÉTARO,2002,5.741267872,6.649136578,9.230935923,10.41185941,11.72478778,11.71766667,11.34185206,11.29694397,11.90622619,11.0943414,7.871091954,6.190754608,°C
QUINTANA ROO,2002,16.62038123,17.41363636,18.49479472,19.29031746,20.90682796,21.76473684,21.77075057,21.14796526,21.49533374,20.74431239,18.64880952,17.05041357,°C
SAN LUIS POTOSÍ,2002,7.792480165,8.595771593,11.2759413,14.68793604,17.07042082,17.5713579,17.19886448,16.88050686,16.20708659,15.54937776,10.0431551,8.723155662,°C
SINALOA,2002,8.893032959,11.12078704,11.16177419,15.55748305,17.92110757,21.96666667,23.72415219,23.65449915,22.9034188,19.78104839,13.8475,9.529435484,°C
SONORA,2002,4.178428883,6.179628704,6.689541694,11.89375124,13.31170484,19.93809647,22.373557,22.12836504,20.94745158,13.4468362,8.849808185,5.296073982,°C
TABASCO,2002,18.71428571,18.31713287,20.81818182,23.4,23.93333333,23,22.40625,22.75,23.58125,23.08611111,19.91141649,19.05775194,°C
TAMAULIPAS,2002,10.38470013,10.48008743,13.98032094,18.116527,20.26692859,21.36933711,20.88000512,21.21172295,19.78604506,19.44326342,12.40457798,10.82148254,°C
TLAXCALA,2002,1.957508343,2.795535714,4.84049236,5.386333333,6.752747312,8.564333334,8.399660441,7.306697389,9.309500001,7.341703887,3.883,2.220806452,°C
VERACRUZ DE IGNACIO DE LA LLAVE,2002,13.1937404,13.27084309,15.68752688,18.82674769,20.06649921,20.54909605,20.1341129,20.0605673,20.03288026,19.34005376,15.37343643,14.25439883,°C
YUCATÁN,2002,16.13064516,17.87946429,18.82258065,19.775,21.23225807,21.86666667,21.2217742,21.38306452,21.97222222,20.91935484,18.71111111,17.62610723,°C
ZACATECAS,2002,1.538038965,3.669176919,6.16395837,9.919495308,12.29717497,13.2750114,12.77272703,12.25188066,12.02401818,9.882611511,5.628565401,2.096607165,°C
AGUASCALIENTES,2003,3.235921268,5.144673123,5.804647348,9.914067797,12.18030303,13.53765152,12.99743402,12.31116945,12.95922222,9.176075269,6.388833333,1.079895662,°C
BAJA CALIFORNIA,2003,4.825469604,5.518253968,7.852043011,6.428619529,9.442214774,12.78034483,16.3650584,17.89121864,16.43827313,10.29321237,7.01366539,3.706221198,°C
BAJA CALIFORNIA SUR,2003,9.868991928,10.68081364,10.49916398,12.06447108,13.6841237,15.72052363,20.11072543,21.09385662,20.55441753,17.64130228,13.02917781,8.307852586,°C
CAMPECHE,2003,14.3078853,17.97061012,18.86355287,19.22527778,22.28619355,22.15143791,21.08905756,20.76706726,20.97588235,20.1873814,18.50929006,14.5823871,°C
COAHUILA  DE ZARAGOZA,2003,5.086757216,7.725793651,8.678830645,13.25040868,17.69175627,19.64745098,18.84336918,18.39711375,17.89375,13.60887097,10.403125,2.564112903,°C
COLIMA,2003,18.00564516,16.3547619,15.33494624,18.60024691,18.93895782,21.65615385,21.68655914,21.22897849,21.63184953,20.24435484,20.16416667,16.37365591,°C
CHIAPAS,2003,14.77034219,15.52540064,16.99341775,17.82535108,19.49288214,19.06076923,18.60281497,18.65296467,18.61279115,18.53722721,17.36813725,14.20269825,°C
CHIHUAHUA,2003,1.948940622,3.762925824,5.105310424,9.678701938,13.72010938,16.95759463,16.97726398,17.11900739,15.63472849,10.74906261,7.452813067,1.499020772,°C
DISTRITO FEDERAL,2003,6.048436725,7.389010989,8.291666667,9.920339209,11.39045699,11.49825175,10.74567177,10.59032258,11.11833333,10.18225806,8.356666667,5.061290323,°C
DURANGO,2003,2.265248533,4.019666536,4.990035979,9.410385316,12.88231442,14.27134315,13.94377463,13.64874552,13.20554819,10.16806452,6.910268318,1.479508978,°C
GUANAJUATO,2003,5.403478023,6.730300941,8.178665281,11.06255341,13.19983028,13.77931173,12.56398527,12.10653074,12.91577342,10.76046806,8.16811635,3.644388441,°C
GUERRERO,2003,16.24619003,16.19643428,16.44358046,18.94174146,19.94777125,19.49966139,19.11462044,19.0263602,19.45855421,18.71740756,17.58589215,15.15921932,°C
HIDALGO,2003,4.306147292,6.358490566,7.963785758,9.50408805,11.62751065,12.47232704,11.41752891,11.18167985,12.30544872,10.08219603,7.407435897,3.581677419,°C
JALISCO,2003,7.399186538,8.1303207,8.45670086,12.0047552,14.43129831,16.74632119,15.84349605,15.6241955,16.09413131,13.41397849,10.65133956,5.946530978,°C
MÉXICO,2003,2.231579938,3.081163248,4.604749564,7.390320916,8.817247994,9.975918697,9.031744642,8.758756019,10.08748982,8.427176892,5.803166667,1.442010596,°C
MICHOACÁN DE OCAMPO,2003,6.51561079,6.690738313,7.37116129,10.47622449,12.87789979,13.51123188,12.34826491,11.92746316,12.80292581,10.98086022,8.534469697,3.951541457,°C
MORELOS,2003,10.14099134,11.04846939,12.29984264,15.35625,16.885,16.74833333,15.85625492,15.05376344,15.5215625,14.89271592,12.49096774,8.305784205,°C
NAYARIT,2003,11.26833471,11.3015873,11.73835125,14.50679012,16.15770609,19.94444444,19.90896057,20.03046595,20.24814815,17.84050179,15.27740741,10.39646465,°C
NUEVO LEÓN,2003,3.798387097,5.952806123,6.71766513,9.374404762,11.28460336,11.62716049,11.2529151,10.45248905,10.63333333,8.449594031,6.603703704,3.199490662,°C
OAXACA,2003,12.45930615,13.27760989,14.6598878,16.45718954,17.67589818,17.51189811,16.23420699,16.58229098,17.10136054,16.73789667,16.66969901,13.564747,°C
PUEBLA,2003,7.211981567,9.297619048,10.77073733,12.53205128,14.48387097,15.13472222,13.33870968,13.38585608,13.83444444,12.67069892,9.651388889,5.844086022,°C
QUERÉTARO,2003,5.608318767,7.657242063,8.959028551,10.66875,13.32827324,13.34678363,14.232,14.12045455,14.93788546,11.87103175,10.35512821,5.194230769,°C
QUINTANA ROO,2003,14.21494184,17.56021756,18.96108809,18.64787718,21.25522159,21.82783476,21.52690679,21.14736537,21.19468016,20.90024386,19.38192996,15.13033949,°C
SAN LUIS POTOSÍ,2003,7.684197396,10.54490494,12.39023767,14.21720718,17.95038899,18.1757928,17.13047341,16.90385309,17.31729378,14.50175502,11.67426199,6.457492666,°C
SINALOA,2003,11.92699491,12.61964286,10.93025283,14.36,17.58325715,21.8881579,23.48820034,23.1761116,22.90855263,20.52668872,15.24637149,9.508096,°C
SONORA,2003,6.583717825,7.475898857,7.388857488,9.957512657,14.28310888,18.78033265,22.82648864,22.38715937,20.75973732,16.72969208,8.920007487,4.286749265,°C
TABASCO,2003,17.34396355,19.58056872,20.96511156,21.36377171,23.99410319,23.41097561,22.67193396,22.52222222,23.03447489,22.35398773,20.75636792,17.01899736,°C
TAMAULIPAS,2003,9.857192875,12.28607722,14.92402952,17.21176247,21.53444747,21.85262083,20.71338366,20.94105099,20.80183333,17.9543431,15.16850607,9.599295144,°C
TLAXCALA,2003,2.236935484,3.211428571,4.402741935,7.317111111,8.582096774,10.26547893,7.886290323,7.994032258,9.301333334,7.330537634,4.561666667,0.416774194,°C
VERACRUZ DE IGNACIO DE LA LLAVE,2003,13.04722659,15.05830465,17.12224979,18.2712987,21.10953169,20.63377193,19.448348,19.41952688,19.64239827,18.52284198,16.13151055,12.39648836,°C
YUCATÁN,2003,13.73945946,18.10611855,19.475,18.72043651,22.54909091,23.3557971,22.03584906,21.86329114,22.50535714,21.37388781,19.89070248,15.08962656,°C
ZACATECAS,2003,2.601740454,4.546186552,4.884787684,8.995067227,11.69103095,13.39356863,12.44686844,11.94297292,12.43912698,8.711037699,5.792234528,-0.072413793,°C
AGUASCALIENTES,2004,3.433575338,2.509597701,7.0043193,8.008908046,11.22054134,12.54214689,11.66121742,11.73814834,11.59036325,9.724530916,4.653474512,2.85521131,°C
BAJA CALIFORNIA,2004,5.212693498,5.809090909,10.37522659,10.92783883,14.13131313,15.40078125,19.4234375,18.72393443,17.21341853,12.56288344,7.308361204,6.365648855,°C
BAJA CALIFORNIA SUR,2004,8.353415244,7.848868884,10.75816843,12.02816885,14.04181996,16.67255389,19.96784226,20.67211979,20.21984893,15.79831403,11.78882273,9.218296371,°C
CAMPECHE,2004,16.33548387,17.127002,18.6734543,19.55,20.62251739,21.4994,20.93301708,21.18526249,20.91705882,20.55197765,18.33026144,16.06141935,°C
COAHUILA  DE ZARAGOZA,2004,5.286148008,5.97589829,11.50995963,13.16703704,17.04795699,18.57666667,18.98297491,18.73041475,16.92647059,14.6380619,7.956564365,4.413598988,°C
COLIMA,2004,16.20026882,14.66149425,17.37688172,17.30722222,20.38387097,21.04047619,20.39005376,21.06801075,20.65416667,20.72679901,18.20179487,16.39652605,°C
CHIAPAS,2004,15.15910887,15.59018329,17.14134897,17.40472959,18.60662016,18.53925287,18.29570093,18.7131101,18.5866967,18.48840517,16.47192661,15.5620508,°C
CHIHUAHUA,2004,3.25,2.2496,7.4775,9.5467,13.9583,16.6336,17.635,17.370276,15.241683,11.473,4.6886,2.2935,°C
DISTRITO FEDERAL,2004,6.145454545,6.494043887,8.170967742,8.872333333,9.894737903,9.82,9.817144564,9.741935484,9.678148148,9.7317297,6.7875,5.275560036,°C
DURANGO,2004,2.795456989,2.922205707,7.654109063,9.242302619,11.68564724,14.19916667,14.89964158,14.16129032,13.14166667,9.951290323,4.531802721,2.851208727,°C
GUANAJUATO,2004,5.239549731,4.872189655,9.265917237,9.987838152,12.06074398,12.92588814,12.20171371,12.60964999,12.35681597,11.39584303,7.145652174,5.188575269,°C
GUERRERO,2004,15.05203124,15.19538144,17.77292396,18.77465708,20.03930449,19.54945513,19.09506505,19.11850347,18.88330244,18.76551882,16.71582336,15.71447695,°C
